TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TAB_X_CLASSE_SERIE;TAB_X_VL_RENTAB_MES
Classe;12.565.143/0001-20;FC2 FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior S?rie 1;0.32
Classe;12.565.143/0001-20;FC2 FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada  |;0.00
Classe;12.579.631/0001-96;VINCI CRÉDITO E DESENVOLVIMENTO I - FI EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;6.25
Classe;12.579.631/0001-96;VINCI CRÉDITO E DESENVOLVIMENTO I - FI EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;11.35
Classe;12.610.459/0001-96;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA GOAL ONE;2025-02-28;Subclasse Senior Série 1;1.30
Classe;12.610.459/0001-96;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA GOAL ONE;2025-02-28;Subclasse Senior Série 2;1.34
Classe;12.610.459/0001-96;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA GOAL ONE;2025-02-28;Subclasse Senior Série 3;1.38
Classe;12.610.459/0001-96;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA GOAL ONE;2025-02-28;Subclasse Subordinada Mezanino 1 | Série 1;1.47
Classe;12.610.459/0001-96;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA GOAL ONE;2025-02-28;Subclasse Subordinada Mezanino 2 | Série 2;0.00
Classe;12.610.459/0001-96;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA GOAL ONE;2025-02-28;Subclasse Subordinada Mezanino 3 | Série 3;1.43
Classe;12.610.459/0001-96;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA GOAL ONE;2025-02-28;Subclasse Subordinada Mezanino 4 | Série 4;1.40
Classe;12.610.459/0001-96;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA GOAL ONE;2025-02-28;Subclasse Subordinada Mezanino 5 | Série 5;1.55
Classe;12.610.459/0001-96;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA GOAL ONE;2025-02-28;Subclasse Subordinada Mezanino 6 | Série 6;1.59
Classe;12.610.459/0001-96;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA GOAL ONE;2025-02-28;Subclasse Subordinada Mezanino 7 | Série 7;0.00
Classe;12.610.459/0001-96;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS EMPIRICA GOAL ONE;2025-02-28;Subclasse Subordinada Subordinada 1 |;2.83
Classe;12.660.458/0001-56;FC4 FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior S?rie 1;0.18
Classe;12.660.458/0001-56;FC4 FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada  |;0.00
Classe;12.660.462/0001-14;FC3 FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDA LIMITADA;2025-02-28;Subclasse Senior S?rie 1;0.15
Classe;12.660.462/0001-14;FC3 FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDA LIMITADA;2025-02-28;Subclasse Subordinada  |;0.00
Classe;12.660.468/0001-91;FC5 FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDA LIMITADA;2025-02-28;Subclasse Senior S?rie 1;0.32
Classe;12.660.468/0001-91;FC5 FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDA LIMITADA;2025-02-28;Subclasse Subordinada  |;0.00
Classe;12.674.251/0001-30;FC8 FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDA LIMITADA;2025-02-28;Subclasse Senior S?rie 1;0.05
Classe;12.674.251/0001-30;FC8 FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDA LIMITADA;2025-02-28;Subclasse Subordinada  |;0.00
Classe;12.674.257/0001-08;FC6 FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior S?rie 1;0.17
Classe;12.674.257/0001-08;FC6 FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada  |;0.00
Classe;12.712.606/0001-39;IGUANA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior;0.00
Classe;12.712.606/0001-39;IGUANA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;-0.60
Classe;12.764.295/0001-51;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ARM;2025-02-28;Subclasse Senior Série 1;0.00
Classe;12.764.295/0001-51;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ARM;2025-02-28;Subclasse Subordinada Subordinada 1 |;-0.62
Classe;12.764.483/0001-80;NEGOCIAL FIDC SEGMENTO ECONÔMICO FINANCEIRO, INDUSTRIAL, COMERCIAL E PRESTAÇÃO DE SERVIÇOS;2025-02-28;Subclasse Senior;0.00
Classe;12.764.483/0001-80;NEGOCIAL FIDC SEGMENTO ECONÔMICO FINANCEIRO, INDUSTRIAL, COMERCIAL E PRESTAÇÃO DE SERVIÇOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;1.92
Classe;12.769.511/0001-51;ID FINANCIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-02-28;Subclasse Senior;0.00
Classe;12.769.511/0001-51;ID FINANCIAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;1.86
Classe;12.778.706/0001-68;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - BRASILFACTORS CRÉDITO CORPORATIVO;2025-02-28;Subclasse Senior Série 1;0.00
Classe;12.778.706/0001-68;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - BRASILFACTORS CRÉDITO CORPORATIVO;2025-02-28;Subclasse Senior Série 2;1.11
Classe;12.778.706/0001-68;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - BRASILFACTORS CRÉDITO CORPORATIVO;2025-02-28;Subclasse Senior Série 3;0.00
Classe;12.778.706/0001-68;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - BRASILFACTORS CRÉDITO CORPORATIVO;2025-02-28;Subclasse Subordinada Subordinada 1 |;3.80
Classe;12.796.029/0001-00;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MERCANTIS AUTO PEÇAS;2025-02-28;Subclasse Senior;1.02
Classe;12.796.029/0001-00;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MERCANTIS AUTO PEÇAS;2025-02-28;Subclasse Subordinada  |;0.00
Classe;12.803.721/0001-19;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FRATTO;2025-02-28;Subclasse Senior;0.00
Classe;12.803.721/0001-19;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FRATTO;2025-02-28;Subclasse Subordinada Subordinada 1 |;2.50
Classe;12.813.209/0001-53;CREDIT PARTNERS FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior;0.00
Classe;12.813.209/0001-53;CREDIT PARTNERS FUNDO DE INVESTIMENTO EM COTAS DE FIDC DE RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;-0.42
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 1;0.00
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 5;1.30
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 7;0.00
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 9;0.00
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 10;0.00
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 11;0.00
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 12;0.00
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 13;0.00
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 14;0.00
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 15;0.00
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 16;0.00
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 17;0.00
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 18;0.00
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 19;0.00
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 20;0.00
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 21;0.00
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 22;0.00
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 23;0.00
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 24;0.00
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 25;0.00
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 26;0.00
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 27;1.36
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 28;1.36
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 29;1.32
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 30;1.30
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Serie 32;0.75
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Subordinada Mezanino 1 | Série 1;0.00
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Subordinada Mezanino 2 | Série 2;0.00
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Subordinada Mezanino 3 | Série 3;0.00
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Subordinada Mezanino 4 | Série 4;0.00
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Subordinada Mezanino 5 | Série 5;0.00
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Subordinada Mezanino 6 | Série 6;0.00
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Subordinada Mezanino 7 | Série 7;1.38
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Subordinada Mezanino 8 | Série 8;0.00
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Subordinada Mezanino 9 | Série 9;0.00
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Subordinada Mezanino 10 | Série 11;0.00
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Subordinada Mezanino 11 | Série 12;1.34
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Subordinada Mezanino 12 | Série 13;1.45
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Subordinada Mezanino 13 | Série 14;1.45
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Subordinada Mezanino 14 | Série 15;1.42
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Subordinada Mezanino 15 | Série 16;1.42
Classe;12.813.212/0001-77;RNX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;Subclasse Subordinada Subordinada 1 |;2.03
Classe;12.817.329/0001-29;HAVAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO ECONÔMICO, FINANCEIRO E COMERCIAL;2025-02-28;Subclasse Senior;0.00
Classe;12.817.329/0001-29;HAVAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS SEGMENTO ECONÔMICO, FINANCEIRO E COMERCIAL;2025-02-28;Subclasse Subordinada Subordinada 1 |;1.99
Classe;12.910.431/0001-74;MEINBERG FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 1;0.00
Classe;12.910.431/0001-74;MEINBERG FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 2;0.00
Classe;12.910.431/0001-74;MEINBERG FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 3;0.00
Classe;12.910.431/0001-74;MEINBERG FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 4;0.00
Classe;12.910.431/0001-74;MEINBERG FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 5;0.00
Classe;12.910.431/0001-74;MEINBERG FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 6;0.00
Classe;12.910.431/0001-74;MEINBERG FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 7;0.00
Classe;12.910.431/0001-74;MEINBERG FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 8;0.00
Classe;12.910.431/0001-74;MEINBERG FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 9;0.00
Classe;12.910.431/0001-74;MEINBERG FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 10;0.00
Classe;12.910.431/0001-74;MEINBERG FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 11;1.06
Classe;12.910.431/0001-74;MEINBERG FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 13;0.00
Classe;12.910.431/0001-74;MEINBERG FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2025-02-28;Subclasse Subordinada Mezanino 1 | Série 1;0.00
Classe;12.910.431/0001-74;MEINBERG FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2025-02-28;Subclasse Subordinada Mezanino 2 | Série 2;0.00
Classe;12.910.431/0001-74;MEINBERG FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2025-02-28;Subclasse Subordinada Mezanino 3 | Série 3;0.00
Classe;12.910.431/0001-74;MEINBERG FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2025-02-28;Subclasse Subordinada Mezanino 4 | Série 4;1.30
Classe;12.910.431/0001-74;MEINBERG FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2025-02-28;Subclasse Subordinada Mezanino 5 | Série 5;1.30
Classe;12.910.431/0001-74;MEINBERG FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2025-02-28;Subclasse Subordinada Mezanino 6 | Série 6;1.22
Classe;12.910.431/0001-74;MEINBERG FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2025-02-28;Subclasse Subordinada Mezanino 7 | Série 7;1.30
Classe;12.910.431/0001-74;MEINBERG FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS MULTISSETORIAL;2025-02-28;Subclasse Subordinada Subordinada 1 |;1.58
Classe;12.910.463/0001-70;CAPITAL RS NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 2;0.00
Classe;12.910.463/0001-70;CAPITAL RS NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 3;0.00
Classe;12.910.463/0001-70;CAPITAL RS NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 4;0.00
Classe;12.910.463/0001-70;CAPITAL RS NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL;2025-02-28;Subclasse Senior Série 5;0.00
Classe;12.910.463/0001-70;CAPITAL RS NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL;2025-02-28;Subclasse Subordinada Mezanino 1 | Série 1;0.00
Classe;12.910.463/0001-70;CAPITAL RS NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL;2025-02-28;Subclasse Subordinada Mezanino 2 | Série 1;0.00
Classe;12.910.463/0001-70;CAPITAL RS NP FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS MULTISSETORIAL;2025-02-28;Subclasse Subordinada Subordinada 1 |;1.48
Classe;12.956.543/0001-66;CAMBUI FINANÇAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP;2025-02-28;Subclasse Senior Série 1;0.00
Classe;12.956.543/0001-66;CAMBUI FINANÇAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP;2025-02-28;Subclasse Subordinada Mezanino 1 | Série 1;1.51
Classe;12.956.543/0001-66;CAMBUI FINANÇAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.58
Classe;13.004.286/0001-25;APOLO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-02-28;Subclasse Senior Série 1;1.33
Classe;13.004.286/0001-25;APOLO - FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;2.81
Classe;13.005.223/0001-93;DANIELE FUNDO DE INVEST EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-02-28;Subclasse Senior;0.00
Classe;13.005.223/0001-93;DANIELE FUNDO DE INVEST EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISEGMENTOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;1.57
Classe;13.026.491/0001-91;HAMPTON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Senior Série 1;0.00
Classe;13.026.491/0001-91;HAMPTON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;Subclasse Subordinada Subordinada 1 |;-1.50
Classe;13.039.712/0001-66;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIUM SOLIS;2025-02-28;Subclasse Senior Série 1;1.30
Classe;13.039.712/0001-66;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIUM SOLIS;2025-02-28;Subclasse Subordinada Subordinada 1 |;-0.82
Classe;13.039.712/0001-66;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIUM SOLIS;2025-02-28;Subclasse Subordinada Mezanino 1 | Série 1;0.00
Classe;13.039.712/0001-66;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PREMIUM SOLIS;2025-02-28;Subclasse Subordinada Mezanino 2 | Série 1;1.38
Classe;13.098.860/0001-51;GFM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTICRÉDITO;2025-02-28;Subclasse Senior Série 1;1.23
Classe;13.098.860/0001-51;GFM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTICRÉDITO;2025-02-28;Subclasse Subordinada Mezanino 1 | Série 1;1.30
Classe;13.098.860/0001-51;GFM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTICRÉDITO;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.00
Classe;13.321.819/0001-00;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VALE;2025-02-28;Subclasse Senior Série 1;0.99
Classe;13.321.819/0001-00;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS VALE;2025-02-28;Subclasse Subordinada Subordinada 1 |;-1.40
Classe;13.327.334/0001-16;UNAVANTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 1;0.00
Classe;13.327.334/0001-16;UNAVANTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 2;0.00
Classe;13.327.334/0001-16;UNAVANTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 3;0.00
Classe;13.327.334/0001-16;UNAVANTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 4;0.00
Classe;13.327.334/0001-16;UNAVANTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 5;0.00
Classe;13.327.334/0001-16;UNAVANTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 6;0.00
Classe;13.327.334/0001-16;UNAVANTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 7;0.00
Classe;13.327.334/0001-16;UNAVANTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 8;0.00
Classe;13.327.334/0001-16;UNAVANTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior Série 9;0.00
Classe;13.327.334/0001-16;UNAVANTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;0.80
Classe;13.342.963/0001-15;TARGET BANK JS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Senior;0.00
Classe;13.342.963/0001-15;TARGET BANK JS II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;Subclasse Subordinada Subordinada 1 |;-1.22
Classe;13.344.834/0001-66;INCENTIVO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL II;2025-02-28;Subclasse Senior Série 1;0.83
Classe;13.344.834/0001-66;INCENTIVO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL II;2025-02-28;Subclasse Subordinada  |;0.00
Classe;13.348.521/0001-86;RDG FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL LP;2025-02-28;Subclasse Senior Série 1;0.00
