TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TAB_X_VL_LIQUIDEZ_0;TAB_X_VL_LIQUIDEZ_30;TAB_X_VL_LIQUIDEZ_60;TAB_X_VL_LIQUIDEZ_90;TAB_X_VL_LIQUIDEZ_180;TAB_X_VL_LIQUIDEZ_360;TAB_X_VL_LIQUIDEZ_MAIOR_360
Classe;55.843.467/0001-95;CONSIGNADOS VI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.847.499/0001-69;SIZE FÁCIL FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;1802284.51;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.847.813/0001-03;SIZE PROSP FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;1027461.37;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.852.782/0001-89;ZERAZERO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;31165.84;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.859.549/0001-28;FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ZETA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.891.858/0001-85;DAYTONA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS  RESPONSABILIDADE LIMITADA;2025-02-28;531104.33;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.891.903/0001-00;SP TUNE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.898.077/0001-12;TITÂNIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;15185.50;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.898.553/0001-03;MORE 051 FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.912.292/0001-20;FUNDO DE INVESTIMENTO EM COTAS DE FI EM DIREITOS  CREDITORIOS SRM EXODUS - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.913.770/0001-17;JUNTOS PELO RS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.914.292/0001-60;G5 SPECIAL F SEN CDI II FI EM COTAS DE FUNDOS DE  INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.914.922/0001-04;ORRAM VD FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESP LTDA;2025-02-28;89300.56;16420066.26;0.00;0.00;0.00;0.00;0.00
Classe;55.928.021/0001-63;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BDR KYIV I;2025-02-28;4494.93;9365243.07;2840090.25;1341950.46;1562145.70;104907.77;157391.22
Classe;55.929.907/0001-21;KÖLI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;2305873.11;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.932.544/0001-83;KIN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;676102.89;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.935.259/0001-16;OCCAM FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;791169.54;23795361.72;28638266.53;33455560.62;42457934.45;98081324.15;98081324.15
Classe;55.938.045/0001-01;KASTEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.948.310/0001-24;NR11 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE  RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.965.708/0001-79;ATLANTA I FUNDO DE INVESTIMENTO  EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.966.815/0001-11;RPA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.983.705/0001-68;CRÉDITO UNIVERSITÁRIO IV FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;4355949.92;4498022.20;4351402.36;12201459.66;20030702.08;60850736.69
Classe;55.984.759/0001-48;EUCATEX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS INDUSTRIAIS DE RESPONSABILIDADE ILIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;55.993.250/0001-61;K2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;89884.85;5861132.59;2062527.70;449018.59;112038.27;0.00;299047.00
Classe;56.006.031/0001-04;HOME EQUITY MULTI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.006.480/0001-52;RHODES FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.021.813/0001-12;RAVENS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.023.806/0001-50;CONQUISTA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;16350103.09;38424021.65;0.00;0.00;0.00;0.00;0.00
Classe;56.028.964/0001-00;AURÃ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.030.860/0001-22;FAMA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;15315.44;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.034.650/0001-02;M3 FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;340976.56;303086.70;254843.16;502723.20;384479.63;46496.43
Classe;56.045.805/0001-06;BB CLAIM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;120.46;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.049.721/0001-40;REAG CONSIG PÚBLICO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;161666.02;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.052.655/0001-68;HORTÊNCIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;587626.72;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.056.018/0001-60;VETRO FUNDO DE INVESTIMENTO EM DIREITOS  CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;56781.78;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.057.697/0001-91;PRAIA INVESTMENTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.069.419/0001-54;CL & AM CAPITAL BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;1515250.20;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.071.925/0001-88;ST 1011.A FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.072.773/0001-38;GALAPAGOS SEA LION FI EM COTAS DE FI EM DIREITOS CREDITÓRIOS HIGH GRADE INSTITUCIONAL;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.073.102/0001-91;FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CVPAR I COTA MEZANINO;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.073.212/0001-53;EVEREST TRACKER FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.095.121/0001-19;MONACO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS RESPONSABILIDADE LIMITADA;2025-02-28;8627.02;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.112.240/0001-32;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS AUTO GWM - RESPONSABILIDADE LIMITADA;2025-02-28;44661068.45;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.112.269/0001-14;BTG PACTUAL CRÉDITO PRIVADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.112.404/0001-21;CREDIT SAISON FI EM COTAS DE FUNDOS DE INVEST EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.125.110/0001-34;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NXCO - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.125.191/0001-72;IMOB RS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;1802013.52;492535.00;507951.00;492740.00;1503860.00;2949787.00;28550479.00
Classe;56.135.992/0001-19;LF II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.147.999/0001-50;PRIORITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.154.338/0001-52;KUARÁ ORIZ LSN I FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS NP RESP LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.160.521/0001-60;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BRASIL FGTS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.174.739/0001-74;ST 1011.B FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;3121706.40;0.00;0.00;47771852.00;0.00;0.00;0.00
Classe;56.190.298/0001-02;PJBANK PAGAMENTOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;76584955.78;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.197.290/0001-60;SMT AGRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE  RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.213.199/0001-90;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS UNIBLUE INVESTCOOP;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.240.777/0001-88;EXAG FIAGRO DIREITOS CREDITÓRIOS - FIAGRO-FIDC - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.264.671/0001-14;ORIZ ALBRIGHT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;3573006668.78;0.00;198.44;0.00;0.00;0.00;28876246.27
Classe;56.266.633/0001-09;ST 1013 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.267.236/0001-43;CHAMONIX HIGH YIELD FUNDO DE INVESTIMENTO EM COTAS DE FIDC RESPONSABILIDADE LIMITADA;2025-02-28;1899325903.02;0.00;0.00;0.00;0.00;0.00;3803132.80
Classe;56.284.148/0001-50;CSE BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;782862.29;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.285.762/0001-36;051 CRÉDITO 90 FI EM COTAS DE FUNDOS DE INVEST EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.320.097/0001-74;VERAXS EAGLE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADO;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.322.644/0001-50;REVO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.348.388/0001-70;JUSTOO CRÉDITO JUDICIAL PRIVADO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;570829.66;0.00;0.00;0.00;0.00;0.00;1928585.22
Classe;56.415.135/0001-72;ITAÚ CRÉDITO ESTRUTURADO DOLOMITAS I FIDC - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.425.776/0001-08;JIVE BOSSANOVA HIGH  YIELD PFN II - FIC DE FIDC RESPONSABILIDADE LIMITADA;2025-02-28;833834987.86;0.00;319.00;0.00;0.00;0.00;9987787.46
Classe;56.431.951/0001-70;BRADESCO MID YIELD FIC DE FIDC - RESPONSABILIDADE LIMITADA;2025-02-28;35749.48;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.544.469/0001-46;CREDIT RESTRUCTURING II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.660.547/0001-78;JC7 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.661.282/0001-22;VENTURO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.661.864/0001-09;CAPIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;623554.48;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.703.001/0001-57;CRÉDITO AZUL FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;14724385.28;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.730.030/0001-08;MASTER LEPTA NP FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;61198.04;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.745.579/0001-76;CBSB FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;518049.47;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.745.955/0001-22;SYNERGIE HRV FIDC DE RESPONSABILIDADE LIMITADA DOS SEGMENTOS COMERCIAL, FINANCEIRO E INDUSTRIAL;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.746.022/0001-50;BJ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;440.10;423524.91;3439703.97;294130.37;2282456.18;648174.55;0.00
Classe;56.769.153/0001-52;NOVA PROSPER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-02-28;3934224.52;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.780.135/0001-71;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PRATA DIGITAL IV;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.780.221/0001-84;CLASSE ÚNICA DE COTAS DO ST 1014 FIDC RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.780.297/0001-00;ST 1015.A FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.797.968/0001-45;PJUS ABETO FIDC DE PRECATÓRIOS FEDERAIS DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.805.661/0001-49;PJUS COBALTO FIDC DE PRECATÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.806.049/0001-90;KINEA AGRO INCOME FIAGRO-DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.806.240/0001-32;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EXT WARREN I DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.822.910/0001-04;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CONCRÉDITO II RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.823.795/0001-92;RHB CRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.834.392/0001-49;RAT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.883.223/0001-07;LEX CAPITAL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.886.293/0001-00;ATHENAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.908.218/0001-01;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FAST FASHION SUPPLY CHAIN;2025-02-28;10000.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.912.548/0001-62;W INVEST FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;1713062.95;71375.42;118060.45;115150.05;271893.14;229628.20;19471.69
Classe;56.924.025/0001-36;ASA FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS 90 II RESP LIM;2025-02-28;4790163.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.924.942/0001-10;ASA LP II FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESP LIM;2025-02-28;7756837.29;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.936.116/0001-91;FATOR TARKEN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.938.161/0001-85;PODIUM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-02-28;1305234.60;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.944.509/0001-47;LC JUD FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;8000010.64
Classe;56.945.961/0001-23;VANTAGE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;29652.18;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.963.951/0001-10;AGRO DEFENDER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;989554.37;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.964.123/0001-05;CAVORETTO FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.971.420/0001-70;ATIVOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE CLASSE ÚNICA ABERTA DE RESP LIMITADA;2025-02-28;54212.44;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.972.378/0001-01;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS PFN MT III RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.972.917/0001-02;VIP FGTS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.973.069/0001-56;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA ABERTO UR;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.973.257/0001-84;DOMUS OCTANTE I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.973.948/0001-88;TORONTO FUNDO DE INVESTIMENTO DIREITOS CREDITÓRIOS DE  RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.975.898/0001-78;ESQUADRO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.977.387/0001-95;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MP PRECATÓRIOS FEDERAIS - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.984.405/0001-66;STARKE 90 FI EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.986.018/0001-69;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS KANAL;2025-02-28;9094007.27;14355958.36;6386914.34;487726.95;732582.55;0.00;0.00
Classe;56.992.610/0001-73;VINCI CRÉDITO PORTFÓLIO CDI+ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;56.993.592/0001-44;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MAR AZUL - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.008.828/0001-03;KUARÁ GS2 IGSC I FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.017.012/0001-46;MABC FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.025.352/0001-19;M7 CAPITAL FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS-RESP LIM;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.028.406/0001-08;IS GREEN SOLFÁCIL VI FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;38459722.41;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.037.064/0001-84;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NMPA - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.041.943/0001-80;CREDICAN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS  RESPONSABILIDADE LIMITADA;2025-02-28;1390110.15;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.053.395/0001-08;AGROCANA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;391764.47;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.074.057/0001-52;MOVE BRASIL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DO AGRONEGÓCIO;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.074.997/0001-41;QUATRO ILHAS BANKING FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;136205.51;13805828.99;10262974.89;5365938.85;5560473.55;784229.13;2004189.18
Classe;57.075.945/0001-90;SPILIA INSS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.076.795/0001-39;ÉXES CARAJÁ FI NAS CADEIAS PRODUTIVAS AGROINDUSTRIAIS - FIAGRO - DIREITOS CREDITÓRIOS RESP LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.088.244/0001-95;CENTRO SUL CONCESSOES FIDC DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.088.363/0001-48;CLASSE ÚNICA DE COTAS DO NORTE SANEAMENTO FIDC DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.088.482/0001-09;VCA FUNDO DE INVESTIMENTO EM  DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;8164232894.51;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.088.975/0001-30;MS BANK FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.090.601/0001-50;MACCA CONSIGNADO PUBLICO FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;57.107.628/0001-08;GTCS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00
