TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TAB_V_A_VL_DIRCRED_PRAZO;TAB_V_A1_VL_PRAZO_VENC_30;TAB_V_A2_VL_PRAZO_VENC_60;TAB_V_A3_VL_PRAZO_VENC_90;TAB_V_A4_VL_PRAZO_VENC_120;TAB_V_A5_VL_PRAZO_VENC_150;TAB_V_A6_VL_PRAZO_VENC_180;TAB_V_A7_VL_PRAZO_VENC_360;TAB_V_A8_VL_PRAZO_VENC_720;TAB_V_A9_VL_PRAZO_VENC_1080;TAB_V_A10_VL_PRAZO_VENC_MAIOR_1080;TAB_V_B_VL_DIRCRED_INAD;TAB_V_B1_VL_INAD_30;TAB_V_B2_VL_INAD_60;TAB_V_B3_VL_INAD_90;TAB_V_B4_VL_INAD_120;TAB_V_B5_VL_INAD_150;TAB_V_B6_VL_INAD_180;TAB_V_B7_VL_INAD_360;TAB_V_B8_VL_INAD_720;TAB_V_B9_VL_INAD_1080;TAB_V_B10_VL_INAD_MAIOR_1080;TAB_V_C_VL_DIRCRED_ANTECIPADO;TAB_V_C1_VL_ANTECIPADO_30;TAB_V_C2_VL_ANTECIPADO_60;TAB_V_C3_VL_ANTECIPADO_90;TAB_V_C4_VL_ANTECIPADO_120;TAB_V_C5_VL_ANTECIPADO_150;TAB_V_C6_VL_ANTECIPADO_180;TAB_V_C7_VL_ANTECIPADO_360;TAB_V_C8_VL_ANTECIPADO_720;TAB_V_C9_VL_ANTECIPADO_1080;TAB_V_C10_VL_ANTECIPADO_MAIOR_1080
Classe;33.499.715/0001-90;ATICCA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORI;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;33.499.726/0001-70;BRISTOL FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MULTISSETORIAL;2025-02-28;12718636.24;3180462.67;2076108.51;1205709.91;1510906.43;1123247.99;1101688.21;2520512.52;0.00;0.00;0.00;1273003.47;713290.79;559712.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;33.512.396/0001-05;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS AUTO IV RESPONSABILIDADE LIMITADA;2025-02-28;10920366.19;1540992.92;1540910.60;1230361.92;927866.29;714104.55;616040.93;3113535.79;1219583.53;15695.61;1274.05;22924815.77;1059144.34;681197.78;574314.65;561004.74;560774.85;564948.26;3448071.77;7486063.10;6306199.06;1683097.22;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;33.512.447/0001-07;DESKONT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;78931844.77;51459493.84;23631015.42;3841335.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;33.512.487/0001-40;WHITE TIGER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3541539.88;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1261948.80;900000.00;1379591.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;33.512.746/0001-33;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BRZ CAPITAL CONSIG I RESPONSABILIDADE LIMITADA;2025-02-28;127127553.90;3134645.58;3082578.51;3035786.76;2983063.04;2933622.91;2882849.05;16276212.64;25852487.87;23196627.59;43749679.95;3091862.90;282560.69;278058.83;233802.02;201321.73;216633.09;202306.79;953089.00;716303.46;7787.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;33.521.203/0001-82;VALYOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IMOBILIÁRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;9522264.69;0.00;0.00;0.00;1230470.12;0.00;0.00;8291794.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;33.521.644/0001-84;ITÁLIA FUNDO DE INVESTIMENTO EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;33.588.243/0001-41;SIZE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;102310.52;23224.30;13507.20;13009.00;12498.24;12028.59;8123.47;19919.72;0.00;0.00;0.00;117840.63;13206.31;13206.31;13206.31;13206.31;13206.31;13206.31;38602.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;33.632.618/0001-23;NOVA CAPITAL FUNDO DE INVESTIMENTO EM QUOTAS FUNDOS DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;33.701.253/0001-41;TRADIÇÃO FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;407629.59;36917.42;36489.87;33674.57;32889.75;31987.30;30885.96;152754.05;52030.67;0.00;0.00;54050.20;0.00;43195.21;0.00;2474.80;2474.80;2474.80;0.00;3430.59;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;33.701.265/0001-76;FXN CAPITAL FUNDO DE INVESTIMENTOS EM DIREITOS CREDITORIOS;2025-02-28;1558081.04;199966.17;57684.72;163716.79;54750.68;54333.38;18864.39;210346.48;163793.40;197724.11;436900.92;266253.67;236061.86;17050.86;6735.33;6405.62;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;33.701.697/0001-87;MELBOURNE FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;20383492.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;20383492.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;33.736.744/0001-28;VOLPATO - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;3699144.42;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2684584.79;1014559.63;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;33.823.914/0001-01;CROWN FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO PADRONIZADOS;2025-02-28;17511808.60;4240125.25;1072494.98;1952268.39;0.00;0.00;0.00;6575143.80;0.00;3009000.00;662776.18;2382314.40;2369572.49;0.00;0.00;0.00;0.00;12741.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;33.823.944/0001-18;EXPLORER FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;1650417.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1650417.30;194826.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;194826.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;33.827.236/0001-55;KING FIC DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;33.827.572/0001-06;MEGA INFINITY FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;16112898.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16112898.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;33.953.549/0001-50;AGROSS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;5565417.14;0.00;0.00;1618542.65;0.00;3946874.49;0.00;0.00;0.00;0.00;0.00;42683.66;42683.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.027.522/0001-07;BANSULCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;175667.53;129448.91;45651.26;567.36;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4013.49;1952.44;0.00;2061.05;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.027.549/0001-91;SMARTCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;415422.94;20035.83;19448.46;18927.55;18358.43;17833.08;17319.50;74360.83;103470.23;78982.66;46686.37;156848.20;25427.88;12673.69;5463.82;12198.61;26612.96;19878.20;32782.92;21810.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.081.563/0001-73;HECTARE II - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;28090802.72;18722792.93;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9368009.79;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.082.112/0001-50;NOBEL FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;9352866.19;4647910.71;1406485.37;2157523.16;388890.30;343679.30;340820.70;67556.65;0.00;0.00;0.00;1911028.04;556202.31;181043.24;134337.08;156387.84;153956.76;126043.26;603057.55;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.096.044/0001-89;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS CONSIGNADO;2025-02-28;764551333.30;52128952.78;49678462.37;47106697.44;44390259.05;41840267.52;39269950.23;187341846.49;200668593.93;73756023.88;28370279.61;111199189.07;12243058.88;10811494.29;9877456.71;8958172.80;7837696.66;7242114.85;33518535.74;19362520.60;1287247.63;60890.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.096.104/0001-63;ART SPECIALE FI EM COTAS DE FUNDOS DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABLIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.197.588/0001-37;DAY MAXX 2 FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSABILIDADE LIMITADA;2025-02-28;187297263.07;87074429.50;67595127.31;17213766.59;10650903.13;2939066.87;1713904.39;954.78;109110.50;0.00;0.00;6029487.52;6029487.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.218.194/0001-18;BLESSED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO - PADRONIZADOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.218.393/0001-26;KALYTERA II FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS;2025-02-28;173444026.53;61152009.75;30255250.38;4590256.18;3886814.79;3672652.55;3383472.95;28527764.97;31142271.50;6833533.46;0.00;23344695.85;22943041.62;23730.33;188081.26;23730.33;23730.33;23730.33;118651.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.218.864/0001-04;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS MOTO-HONDA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.218.918/0001-23;LGX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;5066738.76;1445918.85;670060.55;508645.68;414665.85;343417.74;234806.07;789042.31;361670.55;239860.09;58651.07;169325.81;169325.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.218.936/0001-05;EDISON FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.218.953/0001-42;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS CREDITAS TEMPUS II - RESPONSABILIDADE LIMITADA;2025-02-28;159404294.60;13342849.48;11278935.25;9076853.12;8069862.55;8444151.93;7409325.19;36631136.02;37156479.52;10683090.32;17311611.22;232323367.70;10020404.40;8878611.78;7632051.56;7881533.42;8079473.17;8276605.13;48723574.03;86449457.76;38117969.33;8263687.12;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.218.960/0001-44;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ALION CONSIGNADOS;2025-02-28;138993158.80;3438578.57;3769915.42;3699923.39;3536342.15;3624881.66;3388851.73;19363714.86;30292918.55;25862853.52;42015178.95;4270880.87;667355.00;439565.55;327934.39;195422.41;235190.99;278530.56;1200149.19;904275.95;22456.83;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.395.364/0001-30;CIVITAS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.407.714/0001-30;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIÓS ANTECIPA  RESPONSABILIDADE LIMITADA;2025-02-28;118740105.25;3575157.49;3185791.93;2821570.45;3478661.86;2189566.53;3006398.35;13397492.41;27305922.80;26696871.79;33082671.64;8518989.26;1587930.16;2550296.28;3622526.11;333154.60;310226.64;16372.36;67732.52;26490.11;4260.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.408.539/0001-04;CREDITO UNIVERSITARIO III FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;291540613.50;18612417.69;20632033.89;17851653.51;16887386.47;16270122.36;14850407.41;70645443.99;79379383.50;27171374.31;9240390.37;9049573.51;2354956.90;1414794.41;1114031.80;966607.89;860397.39;676621.94;1662163.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.427.162/0001-22;FM FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS 4;2025-02-28;1901535.72;372421.36;289340.71;0.00;0.00;0.00;1239773.65;0.00;0.00;0.00;0.00;200429.26;200429.26;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.461.516/0001-55;FUNDO DE INVESTIMENTOEM DIREITOS CREDITÓRIOS ANGÁ SABEMI CONSIGNADOS XII - RESPONSABILIDADE LIMITADA;2025-02-28;200558838.55;5475214.37;5380522.74;5308335.24;5219739.97;5137269.68;5054557.97;28644725.21;49039416.85;39000226.18;52298830.34;5258674.53;493154.80;363861.68;311685.72;265249.16;242057.04;212956.99;965278.92;1134767.79;776302.34;493360.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.475.955/0001-17;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS EMPÍRICA MEZZO SAÚDE;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.475.959/0001-03;PACIFIC FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS - RESPONSABILIDADE LIMITADA;2025-02-28;119640822.00;5452117.59;5373722.78;5260644.15;5182800.87;5070862.33;4966346.75;23428553.65;42502633.34;18315922.18;4087218.36;1872269.63;1413173.03;282214.24;135473.41;31629.34;0.00;4889.79;4889.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.475.989/0001-01;BLACKCOMB FUNDO DE INVESTIMENTO EM COTAS DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.508.357/0001-05;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS IRON CAPITAL - MEUCASHCARD;2025-02-28;367136187.87;15366801.09;15527366.14;15019720.17;14287870.65;13941615.80;13406239.21;70817409.73;95189477.61;57669797.10;55909890.37;14921588.17;7245656.60;1214808.11;978111.17;736825.37;659375.54;556896.95;2230725.89;1261411.61;37776.93;0.00;28530.51;22129.90;3142.38;3258.23;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.508.740/0001-55;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS ENERGIA SOLAR;2025-02-28;254396144.57;6199408.30;6043867.13;5851894.29;5373178.86;6289876.76;5230002.28;31429284.82;54764877.77;41552964.33;91660790.03;138984632.21;5956122.51;6418276.02;5455594.04;5852763.52;5923712.44;5914604.06;34606907.43;62775001.42;6081650.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.521.809/0001-80;SRM EXODUS PME FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1166884.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;250046.61;916837.57;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.644.098/0001-31;DELTA ENERGIA PRÉ-PAGAMENTO I - FIDC DE RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.661.403/0001-01;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS FISERV - RESPONSABILIDADE LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.691.203/0001-93;ECOAGRO INSUMOS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;45571632.61;285199.96;2945034.50;17415591.31;1872984.02;11478235.66;1967457.25;6578141.76;0.00;0.00;3028988.15;1136499.72;1136499.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.691.362/0001-98;ZEUS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;1058564.28;0.00;0.00;0.00;435340.26;623224.02;0.00;0.00;0.00;0.00;0.00;226343.30;226343.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.691.408/0001-79;BRIT FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;56444363.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;56444363.11;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.736.565/0001-53;FAÍSCA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;4302706.75;0.00;0.00;0.00;0.00;0.00;0.00;331417.22;3971289.53;0.00;0.00;1528512.92;1339.91;0.00;0.00;0.00;0.00;0.00;0.00;1349309.04;177863.97;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.736.673/0001-26;BW GSS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS RESPONSABILIDADE LIMITADA;2025-02-28;133245717.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;133245717.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.737.918/0001-30;STEP-UP XII FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS RESPONSABILIDADE LIMITADA;2025-02-28;16059636.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16059636.80;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.780.492/0001-05;SOLIS CAPITAL ANTARES LIGHT MASTER FUNDO DE INVESTIMENTO EM COTAS DE FI EM DIREITOS CREDITORIOS;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.850.033/0001-42;AGROCRED FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;42289577.65;2932662.10;1226096.17;11556166.91;2788161.20;580820.88;1717839.64;21343593.76;144236.99;0.00;0.00;989192.39;266452.91;0.00;0.00;0.00;0.00;196500.00;526239.48;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.850.088/0001-52;SUMUP I FIDC SEGMENTO MEIOS DE PAGAMENTO DE RESPONSABILIDADE LIMITADA;2025-02-28;509138501.56;112555805.63;103604706.82;97153484.68;88573517.56;41346459.88;54935802.48;10968724.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.867.743/0001-85;BLP CRÉDITO JUDICIAL IV FIC DE FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE RESPONSAB. LIMITADA;2025-02-28;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.964.344/0001-32;JC CRÉDITOS JUDICIAIS FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;45049640.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;45049640.72;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;34.964.529/0001-47;MORELIA FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS;2025-02-28;13113821.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13113821.58;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
Classe;35.138.000/0001-37;CONTAÍ FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS;2025-02-28;16797907.26;2212442.88;1887941.65;1709557.84;1478939.32;1312570.90;1146090.92;4537533.70;2491474.02;21356.03;0.00;13728358.35;751851.43;639170.01;695547.15;749853.13;787562.32;876712.65;9227661.66;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
